United States,"Hickory, NC",35.741,-81.3223,America/New_York
United States,"Amarillo, TX",35.1984,-101.8316,America/Chicago
United States,"Sioux Falls, SD",43.5396,-96.7311,America/Chicago
United States,"Evansville, IN",37.9881,-87.5341,America/Chicago
United States,"Huntington, WV",38.4109,-82.4345,America/New_York
United States,"Waterbury, CT",41.5582,-73.0361,America/New_York
United States,"Frisco, TX",33.156,-96.8216,America/Chicago
United States,"Lorain, OH",41.4409,-82.184,America/New_York
United States,"Kalamazoo, MI",42.2749,-85.5882,America/Detroit
United States,"Galveston, TX",29.2484,-94.8913,America/Chicago
United States,"Spartanburg, SC",34.9442,-81.9251,America/New_York
United States,"Santa Barbara, CA",34.4285,-119.7202,America/Los_Angeles
United States,"Sunrise Manor, NV",36.1783,-115.0487,America/Los_Angeles
United States,"Huntington Beach, CA",33.696,-118.0018,America/Los_Angeles
United States,"Grand Prairie, TX",32.6871,-97.0208,America/Chicago
United States,"Overland Park, KS",38.887,-94.687,America/Chicago
United States,"McKinney, TX",33.2016,-96.667,America/Chicago
United States,"Waco, TX",31.5599,-97.1882,America/Chicago
United States,"Hagerstown, MD",39.6401,-77.7217,America/New_York
United States,"Glendale, CA",34.1819,-118.2468,America/Los_Angeles
United States,"Nampa, ID",43.5844,-116.5638,America/Boise
United States,"Peoria, AZ",33.7843,-112.2989,America/Phoenix
United States,"Cedar Rapids, IA",41.9662,-91.6783,America/Chicago
United States,"Vancouver, WA",45.6366,-122.5967,America/Los_Angeles
United States,"Paradise, NV",36.0872,-115.1355,America/Los_Angeles
United States,"Ocala, FL",29.178,-82.1511,America/New_York
United States,"Erie, PA",42.1167,-80.0733,America/New_York
United States,"Newport News, VA",37.1051,-76.5185,America/New_York
United States,"Frederick, MD",39.4337,-77.4141,America/New_York
United States,"Murfreesboro, TN",35.849,-86.4121,America/Chicago
United States,"Fort Lauderdale, FL",26.1412,-80.1464,America/New_York
United States,"Aurora, IL",41.7638,-88.2902,America/Chicago
United States,"Tempe, AZ",33.3881,-111.9319,America/Phoenix
United States,"Danbury, CT",41.4015,-73.4709,America/New_York
United States,"Spring Hill, FL",28.4798,-82.53,America/New_York
United States,"Gastonia, NC",35.2494,-81.1854,America/New_York
United States,"Salinas, CA",36.6883,-121.6317,America/Los_Angeles
United States,"Fredericksburg, VA",38.2992,-77.4872,America/New_York
United States,"Ontario, CA",34.0393,-117.6064,America/Los_Angeles
United States,"Elk Grove, CA",38.4161,-121.3842,America/Los_Angeles
United States,"Gainesville, GA",34.2902,-83.8294,America/New_York
United States,"Cary, NC",35.7819,-78.8195,America/New_York
United States,"Rancho Cucamonga, CA",34.1247,-117.5667,America/Los_Angeles
United States,"Oceanside, CA",33.2247,-117.3083,America/Los_Angeles
United States,"Garden Grove, CA",33.7787,-117.9601,America/Los_Angeles
United States,"Lancaster, CA",34.6935,-118.1753,America/Los_Angeles
United States,"Hemet, CA",33.7341,-116.9969,America/Los_Angeles
United States,"Pembroke Pines, FL",26.0128,-80.3382,America/New_York
United States,"Panama City, FL",30.1995,-85.6003,America/Chicago
United States,"Vallejo, CA",38.1125,-122.2342,America/Los_Angeles
United States,"Manchester, NH",42.9848,-71.4447,America/New_York
United States,"Medford, OR",42.3372,-122.854,America/Los_Angeles
United States,"Bayamón, PR",18.3794,-66.1635,America/Puerto_Rico
United States,"Mauldin, SC",34.7821,-82.3032,America/New_York
United States,"Santa Cruz, CA",36.9789,-122.0346,America/Los_Angeles
United States,"Palmdale, CA",34.5944,-118.1057,America/Los_Angeles
United States,"Norwich, CT",41.5495,-72.0882,America/New_York
United States,"Muskegon, MI",43.2281,-86.2562,America/Detroit
United States,"Leesburg, FL",28.7672,-81.8962,America/New_York
United States,"High Point, NC",35.991,-79.9937,America/New_York
United States,"Tuscaloosa, AL",33.2348,-87.5268,America/Chicago
United States,"Visalia, CA",36.3276,-119.3269,America/Los_Angeles
United States,"Marysville, WA",48.0809,-122.1561,America/Los_Angeles
United States,"Merced, CA",37.3057,-120.4779,America/Los_Angeles
United States,"Hayward, CA",37.6328,-122.0766,America/Los_Angeles
United States,"Lafayette, IN",40.3991,-86.8593,America/Indiana/Indianapolis
United States,"Springfield, IL",39.7709,-89.654,America/Chicago
United States,"Corona, CA",33.8616,-117.5649,America/Los_Angeles
United States,"Paterson, NJ",40.9147,-74.1624,America/New_York
United States,"Alexandria, VA",38.8185,-77.0861,America/New_York
United States,"Macon, GA",32.8065,-83.6974,America/New_York
United States,"Binghamton, NY",42.1014,-75.9093,America/New_York
United States,"Lakewood, CO",39.6977,-105.1172,America/Denver
United States,"Kansas City, KS",39.1235,-94.7443,America/Chicago
United States,"Odessa, TX",31.8801,-102.3448,America/Chicago
United States,"Sunnyvale, CA",37.3836,-122.0255,America/Los_Angeles
United States,"New Bedford, MA",41.6697,-70.9428,America/New_York
United States,"Hollywood, FL",26.0293,-80.1679,America/New_York
United States,"South Lyon, MI",42.4614,-83.6526,America/Detroit
United States,"Escondido, CA",33.1348,-117.0723,America/Los_Angeles
United States,"Lake Charles, LA",30.201,-93.2111,America/Chicago
United States,"Pasadena, TX",29.6575,-95.1498,America/Chicago
United States,"Bellevue, WA",47.5951,-122.1535,America/Los_Angeles
United States,"Joliet, IL",41.5188,-88.1499,America/Chicago
United States,"Champaign, IL",40.1142,-88.2737,America/Chicago
United States,"Pomona, CA",34.0585,-117.7626,America/Los_Angeles
United States,"Fairfield, CA",38.2583,-122.0335,America/Los_Angeles
United States,"Mesquite, TX",32.7602,-96.5865,America/Chicago
United States,"Elkhart, IN",41.6916,-85.9627,America/Indiana/Indianapolis
United States,"Naperville, IL",41.748,-88.1659,America/Chicago
United States,"St. George, UT",37.0758,-113.5752,America/Denver
United States,"Roseville, CA",38.7703,-121.3196,America/Los_Angeles
United States,"Topeka, KS",39.0346,-95.6955,America/Chicago
United States,"Burlington, NC",36.076,-79.4685,America/New_York
United States,"Warner Robins, GA",32.5961,-83.6527,America/New_York
United States,"Surprise, AZ",33.6815,-112.4515,America/Phoenix
United States,"Torrance, CA",33.8346,-118.3416,America/Los_Angeles
United States,"Santa Maria, CA",34.9333,-120.4431,America/Los_Angeles
United States,"Athens, GA",33.9508,-83.3689,America/New_York
United States,"Houma, LA",29.58,-90.7059,America/Chicago
United States,"Columbia, MO",38.9472,-92.3268,America/Chicago
United States,"Fullerton, CA",33.8841,-117.9279,America/Los_Angeles
United States,"Olathe, KS",38.8833,-94.82,America/Chicago
United States,"Thornton, CO",39.9197,-104.9438,America/Denver
United States,"Greeley, CO",40.4152,-104.7706,America/Denver
United States,"Beaumont, TX",30.0849,-94.1451,America/Chicago
United States,"Las Cruces, NM",32.3265,-106.7893,America/Denver
United States,"Midland, TX",32.0243,-102.1147,America/Chicago
United States,"Metairie, LA",29.9977,-90.178,America/Chicago
United States,"Carolina, PR",18.4054,-65.9792,America/Puerto_Rico
United States,"West Valley City, UT",40.6886,-112.0123,America/Denver
United States,"Orange, CA",33.8038,-117.8218,America/Los_Angeles
United States,"Warren, MI",42.4934,-83.027,America/Detroit
United States,"Grand Junction, CO",39.0877,-108.5673,America/Denver
United States,"Tyler, TX",32.3184,-95.3062,America/Chicago
United States,"Pasadena, CA",34.1597,-118.139,America/Los_Angeles
United States,"Hampton, VA",37.0551,-76.363,America/New_York
United States,"Bloomington, IL",40.4757,-88.9703,America/Chicago
United States,"Elizabeth, NJ",40.6658,-74.1913,America/New_York
United States,"Stamford, CT",41.1039,-73.5585,America/New_York
United States,"Yuma, AZ",32.5995,-114.5491,America/Phoenix
United States,"Kent, WA",47.3887,-122.2128,America/Los_Angeles
United States,"Miramar, FL",25.9773,-80.3351,America/New_York
United States,"Coeur d'Alene, ID",47.704,-116.7936,America/Los_Angeles
United States,"Coral Springs, FL",26.2702,-80.2591,America/New_York
United States,"Sterling Heights, MI",42.5809,-83.0305,America/Detroit
United States,"Yuba City, CA",39.1357,-121.6383,America/Los_Angeles
United States,"Yakima, WA",46.5923,-120.5496,America/Los_Angeles
United States,"Carrollton, TX",32.989,-96.8999,America/Chicago
United States,"Racine, WI",42.7274,-87.8135,America/Chicago
United States,"Johnson City, TN",36.3406,-82.3806,America/New_York
United States,"Billings, MT",45.7891,-108.5526,America/Denver
United States,"Iowa City, IA",41.6559,-91.5303,America/Chicago
United States,"Dover, DE",39.161,-75.5202,America/New_York
United States,"Bellingham, WA",48.7548,-122.469,America/Los_Angeles
United States,"Charleston, WV",38.3484,-81.6322,America/New_York
United States,"Lynchburg, VA",37.4003,-79.1909,America/New_York
United States,"Santa Clara, CA",37.3646,-121.968,America/Los_Angeles
United States,"Norman, OK",35.2335,-97.3471,America/Chicago
United States,"Greenville, NC",35.5943,-77.376,America/New_York
United States,"Simi Valley, CA",34.2663,-118.749,America/Los_Angeles
United States,"Fort Smith, AR",35.3495,-94.3695,America/Chicago
United States,"Abilene, TX",32.4543,-99.7384,America/Chicago
United States,"Arecibo, PR",18.4491,-66.7387,America/Puerto_Rico
United States,"Lewisville, TX",33.0454,-96.9815,America/Chicago
United States,"Pearland, TX",29.5581,-95.3218,America/Chicago
United States,"Lehigh Acres, FL",26.612,-81.6388,America/New_York
United States,"Kenosha, WI",42.5865,-87.8773,America/Chicago
United States,"Seaside, CA",36.6224,-121.8199,America/Los_Angeles
United States,"Burlington, VT",44.4876,-73.2316,America/New_York
United States,"Arvada, CO",39.832,-105.151,America/Denver
United States,"Waldorf, MD",38.6085,-76.9194,America/New_York
United States,"Independence, MO",39.0871,-94.3501,America/Chicago
United States,"Rochester, MN",44.0154,-92.478,America/Chicago
United States,"Logan, UT",41.7399,-111.8422,America/Denver
United States,"Harlingen, TX",26.1916,-97.6977,America/Chicago
United States,"Berkeley, CA",37.8722,-122.276,America/Los_Angeles
United States,"Clovis, CA",36.8278,-119.683,America/Los_Angeles
United States,"Round Rock, TX",30.527,-97.6642,America/Chicago
United States,"Pueblo, CO",38.2701,-104.6114,America/Denver
United States,"Temple, TX",31.1068,-97.3891,America/Chicago
United States,"Meridian, ID",43.6116,-116.3977,America/Boise
United States,"Duluth, MN",46.7756,-92.1393,America/Chicago
United States,"The Woodlands, TX",30.1738,-95.5134,America/Chicago
United States,"Boulder, CO",40.0248,-105.2524,America/Denver
United States,"Richardson, TX",32.9716,-96.7093,America/Chicago
United States,"Cambridge, MA",42.3759,-71.1185,America/New_York
United States,"West Palm Beach, FL",26.7469,-80.132,America/New_York
United States,"Port Arthur, TX",29.8554,-93.9264,America/Chicago
United States,"East Los Angeles, CA",34.0326,-118.1691,America/Los_Angeles
United States,"Redding, CA",40.5698,-122.365,America/Los_Angeles
United States,"Clearwater, FL",27.979,-82.7623,America/New_York
United States,"Monroe, LA",32.5185,-92.0774,America/Chicago
United States,"Utica, NY",43.0962,-75.2261,America/New_York
United States,"St. Cloud, MN",45.534,-94.1718,America/Chicago
United States,"Mandeville, LA",30.3751,-90.0904,America/Chicago
United States,"West Jordan, UT",40.6024,-112.0008,America/Denver
United States,"North Charleston, SC",32.9067,-80.0722,America/New_York
United States,"Richmond, CA",37.9477,-122.3389,America/Los_Angeles
United States,"Westminster, CO",39.8837,-105.0624,America/Denver
United States,"Saginaw, MI",43.4199,-83.9501,America/Detroit
United States,"Kailua, HI",21.392,-157.7396,Pacific/Honolulu
United States,"Brandon, FL",27.9367,-82.3,America/New_York
United States,"Ponce, PR",18.0127,-66.6212,America/Puerto_Rico
United States,"Carlsbad, CA",33.1246,-117.2834,America/Los_Angeles
United States,"Lowell, MA",42.6389,-71.3217,America/New_York
United States,"Broken Arrow, OK",36.038,-95.7806,America/Chicago
United States,"Elgin, IL",42.0383,-88.324,America/Chicago
United States,"Gresham, OR",45.5021,-122.4413,America/Los_Angeles
United States,"League City, TX",29.4874,-95.1087,America/Chicago
United States,"Downey, CA",33.9379,-118.1311,America/Los_Angeles
United States,"Waterloo, IA",42.4918,-92.3522,America/Chicago
United States,"Murrieta, CA",33.5719,-117.1909,America/Los_Angeles
United States,"Leominster, MA",42.5209,-71.7717,America/New_York
United States,"Longview, TX",32.5193,-94.7622,America/Chicago
United States,"Jacksonville, NC",34.7289,-77.3941,America/New_York
United States,"Pompano Beach, FL",26.2428,-80.1312,America/New_York
United States,"Bend, OR",44.0563,-121.3095,America/Los_Angeles
United States,"Miami Gardens, FL",25.9433,-80.2426,America/New_York
United States,"Costa Mesa, CA",33.6667,-117.9135,America/Los_Angeles
United States,"Sioux City, IA",42.4959,-96.3901,America/Chicago
United States,"Everett, WA",47.9525,-122.1669,America/Los_Angeles
United States,"Gilroy, CA",37.0046,-121.5854,America/Los_Angeles
United States,"San Buenaventura, CA",34.2741,-119.2314,America/Los_Angeles
United States,"Temecula, CA",33.4928,-117.1315,America/Los_Angeles
United States,"Sugar Land, TX",29.5935,-95.6358,America/Chicago
United States,"Chico, CA",39.7578,-121.8161,America/Los_Angeles
United States,"Eau Claire, WI",44.8197,-91.4948,America/Chicago
United States,"El Monte, CA",34.0739,-118.0291,America/Los_Angeles
United States,"Idaho Falls, ID",43.4871,-112.0362,America/Boise
United States,"Dearborn, MI",42.3127,-83.213,America/Detroit
United States,"Bloomington, IN",39.1637,-86.5257,America/Indiana/Indianapolis
United States,"West Covina, CA",34.0555,-117.9113,America/Los_Angeles
United States,"Sparks, NV",39.5736,-119.7161,America/Los_Angeles
United States,"South Fulton, GA",33.6273,-84.58,America/New_York
United States,"Centennial, CO",39.5926,-104.8673,America/Denver
United States,"Sandy Springs, GA",33.9366,-84.3703,America/New_York
United States,"Inglewood, CA",33.9566,-118.3444,America/Los_Angeles
United States,"Hillsboro, OR",45.5273,-122.936,America/Los_Angeles
United States,"Columbia, MD",39.2004,-76.859,America/New_York
United States,"Burbank, CA",34.1879,-118.3235,America/Los_Angeles
United States,"Davie, FL",26.0789,-80.287,America/New_York
United States,"El Cajon, CA",32.8017,-116.9604,America/Los_Angeles
United States,"Jurupa Valley, CA",34.001,-117.4706,America/Los_Angeles
United States,"Allen, TX",33.1088,-96.6735,America/Chicago
United States,"Auburn, AL",32.6087,-85.4903,America/Chicago
United States,"Renton, WA",47.4784,-122.1918,America/Los_Angeles
United States,"Holland, MI",42.7677,-86.0984,America/Detroit
United States,"Brockton, MA",42.0821,-71.0242,America/New_York
United States,"Rio Rancho, NM",35.2873,-106.6982,America/Denver
United States,"San Mateo, CA",37.5522,-122.3121,America/Los_Angeles
United States,"Rialto, CA",34.1175,-117.3892,America/Los_Angeles
United States,"Spokane Valley, WA",47.6626,-117.2346,America/Los_Angeles
United States,"Charlottesville, VA",38.0375,-78.4855,America/New_York
United States,"Menifee, CA",33.6909,-117.1849,America/Los_Angeles
United States,"Daly City, CA",37.6862,-122.4685,America/Los_Angeles
