Albania,Korce,40.6186111,20.7808342,Europe/Tirane,1
Albania,Berat,40.7058333,19.9522228,Europe/Tirane,1
Albania,Lushnje,40.9419444,19.7049999,Europe/Tirane,1
Albania,Kavaje,41.1855556,19.5569439,Europe/Athens,2
Albania,Lac,41.6355556,19.7130547,Europe/Tirane,1
Albania,Gjirokaster,40.0758333,20.1388893,Europe/Tirane,1
Albania,Patos Fshat,40.6427778,19.6508331,Europe/Tirane,1
Albania,Kruje,41.5091667,19.792778,Europe/Tirane,1
Albania,Lezhe,41.7836111,19.6436119,Europe/Tirane,1
Albania,Kucove,40.8002778,19.916666,Europe/Tirane,1
Albania,Kukes,42.0769444,20.4219437,Europe/Tirane,1
Albania,Burrel,41.6102778,20.0088882,Europe/Tirane,1
Albania,Sarande,39.8755556,20.0052776,Europe/Tirane,1
Albania,Peshkopi,41.685,20.4288883,Europe/Tirane,1
Albania,Cerrik,41.0316667,19.9758339,Europe/Tirane,1
Albania,Shijak,41.3455556,19.5672226,Europe/Athens,2
Albania,Corovode,40.5041667,20.2272224,Europe/Tirane,1
Albania,Librazhd - Qender,41.1969444,20.335556,Europe/Tirane,1
Albania,Tepelene,40.2958333,20.0191669,Europe/Tirane,1
Albania,Gramsh,40.8697222,20.1844444,Europe/Tirane,1
Albania,Bulqize,41.4916667,20.2219448,Europe/Tirane,1
Albania,Kamez,41.3816667,19.7602787,Europe/Tirane,1
Albania,Permet,40.2336111,20.3516674,Europe/Tirane,1
Albania,Polican,40.6122222,20.0980549,Europe/Tirane,1
Albania,Fushe - Kruje,41.4783333,19.7177773,Europe/Tirane,1
Albania,Ballsh,40.5988889,19.7347221,Europe/Tirane,1
Albania,Rreshen,41.7675,19.875555,Europe/Tirane,1
Albania,Mamurras,41.5775,19.6922226,Europe/Tirane,1
Albania,Bajram Curri,42.3572222,20.0730553,Europe/Tirane,1
Albania,Erseke,40.3377778,20.6788883,Europe/Tirane,1
Albania,Peqin,41.0461111,19.751112,Europe/Tirane,1
Albania,Bilisht,40.6275,20.9899998,Europe/Tirane,1
Albania,Selenice,40.5305556,19.6358337,Europe/Tirane,1
Albania,Roskovec,40.7375,19.7022228,Europe/Tirane,1
Albania,Puke,42.0444444,19.8997231,Europe/Tirane,1
Albania,Rrogozhine,41.0763889,19.6652775,Europe/Tirane,1
Albania,Vore,41.3908333,19.6550007,Europe/Tirane,1
Albania,Memaliaj,40.3516667,19.980278,Europe/Tirane,1
Albania,Ura Vajgurore,40.7688889,19.8777771,Europe/Tirane,1
Albania,Himare,40.1016667,19.7447224,Europe/Athens,2
Albania,Koplik,42.2136111,19.436388,Europe/Tirane,1
Albania,Perrenjas - Fshat,41.0666667,20.5352783,Europe/Tirane,1
Albania,Delvine,39.9511111,20.0977783,Europe/Tirane,1
Albania,Maliq,40.7058333,20.6997223,Europe/Tirane,1
Albania,Libohove,40.0311111,20.2630558,Europe/Tirane,1
Albania,Shengjin,41.8136111,19.5938892,Europe/Tirane,1
Albania,Leskovik,40.1513889,20.5972214,Europe/Tirane,1
Albania,Orikum,40.3252778,19.4713898,Europe/Tirane,1
Albania,Kelcyre,40.3130556,20.1894436,Europe/Tirane,1
Albania,Fushe - Arrez,42.0622222,20.0166664,Europe/Tirane,1
Albania,Rubik,41.7744444,19.7861118,Europe/Tirane,1
Albania,Milot,41.6838889,19.7155552,Europe/Tirane,1
Albania,Kurbnesh,41.7797222,20.0836105,Europe/Tirane,1
Albania,Konispol,39.6588889,20.1813889,Europe/Tirane,1
Albania,Krrabe,41.2155556,19.9713898,Europe/Tirane,1
Albania,Fierze,42.2647222,20.0269451,Europe/Tirane,1
Albania,Klos,41.5069444,20.0866661,Europe/Tirane,1
Albania,Kutreq,41.3966667,19.9616661,Europe/Tirane,1
Albania,Collak,41.3152778,19.8661118,Europe/Tirane,1
Albania,Ballaj,41.3222222,19.8802776,Europe/Tirane,1
Albania,Kubes,41.4166667,19.8511105,Europe/Tirane,1
Albania,Kurte,41.4930556,19.9972229,Europe/Tirane,1
Albania,Melcize,41.3952778,19.8222218,Europe/Tirane,1
Albania,Livadhet,41.4080556,19.9047222,Europe/Tirane,1
Albania,Gurra e Vogel,41.2863889,19.8883324,Europe/Tirane,1
Albania,Celiku,41.2761111,19.8522224,Europe/Tirane,1
Albania,Kamere,41.4719444,19.9708328,Europe/Tirane,1
Albania,Mal Pjec,41.4786111,19.9547215,Europe/Tirane,1
Albania,Dallashi,41.2830556,19.8763885,Europe/Tirane,1
Albania,Shejleret,41.3072222,19.8858337,Europe/Tirane,1
Albania,Kokli,41.3091667,19.9286118,Europe/Tirane,1
Albania,Shugyrk,41.44,19.9302769,Europe/Tirane,1
Albania,Metaj,41.4933333,19.9052773,Europe/Tirane,1
Albania,Marice,41.4216667,19.9591675,Europe/Tirane,1
Albania,Panec,41.2847222,20.0063896,Europe/Tirane,1
Albania,Balajt e Poshtem,41.4205556,20.1397228,Europe/Tirane,1
Albania,Blishte,41.4430556,20.1466675,Europe/Tirane,1
Albania,Shengjun,41.4891667,20.1375008,Europe/Tirane,1
Albania,Rucaj,41.4661111,20.1555557,Europe/Tirane,1
Albania,Kotaj,41.4333333,20.2008324,Europe/Tirane,1
Albania,Peshk,41.4055556,20.1980553,Europe/Tirane,1
Albania,Bize,41.3408333,20.1980553,Europe/Tirane,1
Albania,Berberaj,41.3144444,20.2027779,Europe/Tirane,1
Albania,Panjet,41.3208333,20.1561108,Europe/Tirane,1
Albania,Ruc,41.3219444,20.1105556,Europe/Tirane,1
Albania,Marice,41.4380556,20.0222225,Europe/Tirane,1
Albania,Xhyre,41.2869444,20.0283337,Europe/Tirane,1
Albania,Vakumona i Siperme,41.2816667,20.0697231,Europe/Tirane,1
Albania,Varros,41.3025,20.0933342,Europe/Tirane,1
Albania,Tejlumaj,41.4783333,20.0258331,Europe/Tirane,1
Albania,Bic,41.2825,20.145834,Europe/Tirane,1
Albania,Gjorkaj,41.2780556,20.1705551,Europe/Tirane,1
Albania,Rinas,41.2861111,20.166111,Europe/Tirane,1
Albania,Ballgjin,41.3086111,20.1933327,Europe/Tirane,1
Algeria,Algiers,36.7630556,3.0505557,Africa/Algiers,1
Algeria,Oran,35.6911111,-0.6416667,Africa/Algiers,1
Algeria,Constantine,36.365,6.6147223,Africa/Algiers,1
Algeria,Batna,35.555971,6.1741447,Africa/Algiers,1
Algeria,Bab Ezzouar,36.7166667,3.1833334,Africa/Algiers,1
Algeria,Annaba,36.9,7.7666669,Africa/Algiers,1
Algeria,Sidi Bel Abbes,35.1938889,-0.6413889,Africa/Algiers,1
Algeria,Ech Chettia,36.1956637,1.2584496,Africa/Algiers,1
Algeria,Bejaia,36.75,5.0833335,Africa/Algiers,1
Algeria,Skikda,36.8791667,6.9066668,Africa/Algiers,1
Algeria,El Achir,36.0666667,4.6305556,Africa/Algiers,1
Algeria,Medea,36.2675,2.75,Africa/Algiers,1
Algeria,Bechar,31.6166667,-2.2166667,Africa/Algiers,1
Algeria,Tlemcen,34.8783333,-1.3150001,Africa/Algiers,1
Algeria,Mostaganem,35.9333333,0.0902778,Africa/Algiers,1
Algeria,El Eulma,36.15,5.6833334,Africa/Algiers,1
Algeria,Saida,34.8333333,0.15,Africa/Algiers,1
Algeria,Guelma,36.4661111,7.4338889,Africa/Algiers,1
Algeria,Bordj el Kiffan,36.7475,3.1930556,Africa/Algiers,1
Algeria,Ain Oussera,35.4513889,2.9058332,Africa/Algiers,1
Algeria,Laghouat,33.8,2.8833332,Africa/Algiers,1
Algeria,Ain Beida,35.7963889,7.3927779,Africa/Algiers,1
Algeria,Baraki,36.6691667,3.0952778,Africa/Algiers,1
Algeria,Oum el Bouaghi,35.8775,7.1136112,Africa/Algiers,1
Algeria,Messaad,34.1666667,3.5,Africa/Algiers,1
Algeria,Barika,35.3897222,5.3766665,Africa/Algiers,1
Algeria,Beni Mered,36.5230556,2.8625,Africa/Algiers,1
Algeria,Aflou,34.1088889,2.1019444,Africa/Algiers,1
Algeria,El Khroub,36.2633333,6.6936111,Africa/Algiers,1
Algeria,Rouissat,31.9272222,5.3497224,Africa/Algiers,1
Algeria,Berrouaghia,36.1366667,2.9130557,Africa/Algiers,1
Algeria,Ksar el Boukhari,35.8855556,2.7508333,Africa/Algiers,1
Algeria,Khemis Miliana,36.2622222,2.2180555,Africa/Algiers,1
Algeria,Azzaba,36.7394444,7.105278,Africa/Algiers,1
Algeria,Tamanrasset,22.785,5.522778,Africa/Algiers,1
Algeria,Ain Touta,35.3766667,5.896111,Africa/Algiers,1
Algeria,Cheria,35.2730556,7.7519445,Africa/Algiers,1
Algeria,Birkhadem,36.7127778,3.0616667,Africa/Algiers,1
Algeria,Chelghoum el Aid,36.1594444,6.165,Africa/Algiers,1
Algeria,Sidi Aissa,35.8913889,3.771111,Africa/Algiers,1
Algeria,Larba,36.5666667,3.1500001,Africa/Algiers,1
Algeria,Mila,36.4502778,6.2644444,Africa/Algiers,1
Algeria,Bir el Ater,34.7333333,8.0500002,Africa/Algiers,1
Algeria,Sougueur,35.1913889,1.4983333,Africa/Algiers,1
Algeria,Ain Fakroun,35.9763889,6.8755555,Africa/Algiers,1
Algeria,Tolga,34.7166667,5.3833332,Africa/Algiers,1
Algeria,Es Senia,35.6511111,-0.6341667,Africa/Algiers,1
Algeria,Bir el Djir,35.72,-0.545,Africa/Algiers,1
Algeria,Akbou,36.4611111,4.5333333,Africa/Algiers,1
Algeria,Besbes,36.7022222,7.8472223,Africa/Algiers,1
Algeria,Sidi Khaled,34.3833333,5,Africa/Algiers,1
Algeria,Ain Sefra,32.75,-0.5833333,Africa/Algiers,1
Algeria,Frenda,35.0619444,1.0422221,Africa/Algiers,1
Algeria,Bougara,36.5405556,3.0852778,Africa/Algiers,1
Algeria,Hamma Bouziane,36.4130556,6.5974998,Africa/Algiers,1
Algeria,Reguiba,33.5666667,6.7166667,Africa/Algiers,1
Algeria,Meftah,36.6194444,3.2252779,Africa/Algiers,1
Algeria,Oued Rhiou,35.9633333,0.9136111,Africa/Algiers,1
Algeria,Boufarik,36.5705556,2.9108334,Africa/Algiers,1
Algeria,Sig,35.5277778,-0.1952778,Africa/Algiers,1
Algeria,Ksar Chellala,35.2122222,2.3188889,Africa/Algiers,1
Algeria,Sidi Moussa,36.6044444,3.0902779,Africa/Algiers,1
Algeria,Ras el Oued,35.9461111,5.0327778,Africa/Algiers,1
Algeria,Lakhdaria,36.5622222,3.5944445,Africa/Algiers,1
Algeria,Drean,36.6838889,7.7463889,Africa/Algiers,1
Algeria,Reghaia,36.7422222,3.3413889,Africa/Algiers,1
Algeria,Boghni,36.5422222,3.9530556,Africa/Algiers,1
Algeria,Dar Chioukh,34.9,3.4833333,Africa/Algiers,1
Algeria,Sedrata,36.1288889,7.5280557,Africa/Algiers,1
Algeria,Djamaa,33.5333333,6,Africa/Algiers,1
Algeria,Mansoura,34.865,-1.3466667,Africa/Algiers,1
Algeria,Telerghma,36.1152778,6.3641667,Africa/Algiers,1
Algeria,Remchi,35.0611111,-1.4261111,Africa/Algiers,1
Algeria,Birine,35.635,3.2249999,Africa/Algiers,1
Algeria,Sour el Ghozlane,36.1502778,3.6891668,Africa/Algiers,1
Algeria,Metlili Chaamba,32.2666667,3.6333332,Africa/Algiers,1
Algeria,Khemis el Khechna,36.6486111,3.3305557,Africa/Algiers,1
Algeria,Timimoun,29.25,0.25,Africa/Algiers,1
Algeria,I - n - Salah,27.2166667,2.4666667,Africa/Algiers,1
Algeria,Touggourt,33.1,6.0666666,Africa/Algiers,1
Algeria,Merouana,35.6286111,5.9116669,Africa/Algiers,1
Algeria,Kerkera,36.9291667,6.5855556,Africa/Algiers,1
Algeria,El Hadjar,36.8047222,7.7383332,Africa/Algiers,1
Algeria,Beni Saf,35.3036111,-1.3808333,Africa/Algiers,1
Algeria,Boudouaou,36.7305556,3.4102778,Africa/Algiers,1
Algeria,Berriane,32.8333333,3.7666667,Africa/Algiers,1
Algeria,Oued Fodda,36.1841667,1.5327778,Africa/Algiers,1
Algeria,Bou Arfa,36.4666667,2.8166666,Africa/Algiers,1
Algeria,El Attaf,36.2247222,1.6727778,Africa/Algiers,1
Algeria,El Affroun,36.4669444,2.6252778,Africa/Algiers,1
Algeria,Ain el Hadjel,35.6758333,3.8822222,Africa/Algiers,1
Algeria,Hennaya,34.9513889,-1.3680556,Africa/Algiers,1
Algeria,Tazoult-Lambese,35.4863889,6.2552776,Africa/Algiers,1
Algeria,Draa el Mizan,36.535,3.833611,Africa/Algiers,1
Algeria,Timizart,36.8,4.2666669,Africa/Algiers,1
Algeria,Sebdou,34.6425,-1.3330556,Africa/Algiers,1
Algeria,Tebesbest,33.1166667,6.0833335,Africa/Algiers,1
Algeria,Souma,36.5183333,2.9052777,Africa/Algiers,1
United States,New York City,40.7142691,-74.0059738,America/New_York,-4
United States,Los Angeles,34.0522342,-118.2436829,America/Los_Angeles,-7
United States,Chicago,41.850033,-87.6500549,America/Chicago,-5
United States,Houston,29.7632836,-95.3632736,America/Chicago,-5
United States,Philadelphia,39.952335,-75.1637878,America/New_York,-4
United States,Phoenix,33.4483771,-112.0740356,America/Phoenix,-7
United States,San Antonio,29.4241219,-98.4936295,America/Chicago,-5
United States,San Diego,32.7153292,-117.1572571,America/Los_Angeles,-7
United States,Dallas,32.7830556,-96.8066635,America/Chicago,-5
United States,Detroit,42.331427,-83.0457535,America/Detroit,-4
United States,San Jose,37.3393857,-121.8949585,America/Los_Angeles,-7
United States,Jacksonville,30.3321838,-81.6556473,America/New_York,-4
United States,Indianapolis,39.7683765,-86.1580429,America/Indiana/Indianapolis,-4
United States,Columbus,39.9611755,-82.9987946,America/New_York,-4
United States,San Francisco,37.7749295,-122.4194183,America/Los_Angeles,-7
United States,Austin,30.267153,-97.7430573,America/Chicago,-5
United States,Memphis,35.1495343,-90.0489807,America/Chicago,-5
United States,New South Memphis,35.0867579,-90.0567551,America/Chicago,-5
United States,Fort Worth,32.725409,-97.3208466,America/Chicago,-5
United States,Baltimore,39.2903848,-76.6121902,America/New_York,-4
United States,Charlotte,35.2270869,-80.8431244,America/New_York,-4
United States,Boston,42.3584308,-71.0597763,America/New_York,-4
United States,Milwaukee,43.0389025,-87.9064713,America/Chicago,-5
United States,South Boston,42.3334312,-71.0494919,America/New_York,-4
United States,Seattle,47.6062095,-122.3320694,America/Los_Angeles,-7
United States,El Paso,31.7587198,-106.4869308,America/Denver,-6
United States,Denver,39.7391536,-104.9847031,America/Denver,-6
United States,Washington,38.8951118,-77.0363693,America/New_York,-4
United States,Portland,45.5234515,-122.6762085,America/Los_Angeles,-7
United States,Oklahoma City,35.4675602,-97.5164261,America/Chicago,-5
United States,Nashville,36.1658899,-86.7844467,America/Chicago,-5
United States,Tucson,32.2217429,-110.9264755,America/Phoenix,-7
United States,Albuquerque,35.0844909,-106.6511383,America/Denver,-6
United States,New Orleans,29.9546482,-90.0750732,America/Chicago,-5
United States,Long Beach,33.7669623,-118.1892319,America/Los_Angeles,-7
United States,Las Vegas,36.1749705,-115.1372223,America/Los_Angeles,-7
United States,Sacramento,38.5815719,-121.4944,America/Los_Angeles,-7
United States,Fresno,36.7477272,-119.7723694,America/Los_Angeles,-7
United States,Cleveland,41.4994954,-81.6954117,America/New_York,-4
United States,North Kansas City,39.130004,-94.5621796,America/Chicago,-5
United States,Kansas City,39.0997266,-94.5785675,America/Chicago,-5
United States,Virginia Beach,36.8529263,-75.9779816,America/New_York,-4
United States,Atlanta,33.7489954,-84.3879852,America/New_York,-4
United States,Oakland,37.8043722,-122.2708054,America/Los_Angeles,-7
United States,Mesa,33.4222685,-111.8226395,America/Phoenix,-7
United States,Tulsa,36.1539816,-95.992775,America/Chicago,-5
United States,Omaha,41.2586096,-95.9377899,America/Chicago,-5
United States,Miami,25.7742658,-80.1936569,America/New_York,-4
United States,Honolulu,21.3069444,-157.8583374,Pacific/Honolulu,-10
United States,Minneapolis,44.9799654,-93.2638397,America/Chicago,-5
United States,Colorado Springs,38.8338816,-104.8213654,America/Denver,-6
United States,Wichita,37.6922361,-97.3375473,America/Chicago,-5
United States,Santa Ana,33.7455731,-117.867836,America/Los_Angeles,-7
United States,West Raleigh,35.7868182,-78.6638947,America/New_York,-4
United States,Arlington,32.735687,-97.1080627,America/Chicago,-5
United States,Anaheim,33.8352932,-117.914505,America/Los_Angeles,-7
United States,Tampa,27.9475216,-82.4584274,America/New_York,-4
United States,Saint Louis,38.6272733,-90.1978912,America/Chicago,-5
United States,Pittsburgh,40.4406248,-79.9958878,America/New_York,-4
United States,Toledo,41.6639383,-83.5552139,America/New_York,-4
United States,Cincinnati,39.1620036,-84.4568863,America/New_York,-4
United States,Riverside,33.9533487,-117.3961563,America/Los_Angeles,-7
United States,Bakersfield,35.3732921,-119.0187149,America/Los_Angeles,-7
United States,Stockton,37.9577016,-121.2907791,America/Los_Angeles,-7
United States,Newark,40.735657,-74.1723633,America/New_York,-4
United States,Buffalo,42.8864468,-78.8783722,America/New_York,-4
United States,Corpus Christi,27.8005828,-97.3963776,America/Chicago,-5
United States,Aurora,39.7294319,-104.8319168,America/Denver,-6
United States,Raleigh,35.772096,-78.6386108,America/New_York,-4
United States,Saint Paul,44.9444101,-93.093277,America/Chicago,-5
United States,Lexington-Fayette,38.0497996,-84.4585495,America/New_York,-4
United States,Anchorage,61.2180556,-149.9002838,America/Anchorage,-8
United States,Plano,33.0198431,-96.6988831,America/Chicago,-5
United States,Saint Petersburg,27.7708606,-82.6792679,America/New_York,-4
United States,Louisville,38.2542376,-85.759407,America/New_York,-4
United States,Lincoln,40.8000011,-96.6669617,America/Chicago,-5
United States,Glendale,33.5386523,-112.1859894,America/Phoenix,-7
United States,Henderson,36.0396988,-114.9819336,America/Los_Angeles,-7
United States,Jersey City,40.7281575,-74.0776443,America/New_York,-4
United States,Norfolk,36.8468146,-76.2852173,America/New_York,-4
United States,Chandler,33.3061605,-111.8412476,America/Phoenix,-7
United States,Greensboro,36.0726355,-79.7919769,America/New_York,-4
United States,Birmingham,33.5206608,-86.8024902,America/Chicago,-5
United States,Fort Wayne,41.1306041,-85.1288605,America/Indiana/Indianapolis,-4
United States,Lexington,37.9886892,-84.4777145,America/New_York,-4
United States,Hialeah,25.8575963,-80.2781067,America/New_York,-4
United States,Madison,43.0730517,-89.4012299,America/Chicago,-5
United States,Baton Rouge,30.4507462,-91.1545486,America/Chicago,-5
United States,Garland,32.912624,-96.6388855,America/Chicago,-5
United States,Modesto,37.6390972,-120.9968796,America/Los_Angeles,-7
United States,Paradise,36.0971945,-115.1466675,America/Los_Angeles,-7
United States,Chula Vista,32.6400541,-117.084198,America/Los_Angeles,-7
United States,Lubbock,33.5778631,-101.8551636,America/Chicago,-5
United States,Rochester,43.1547845,-77.6155548,America/New_York,-4
United States,Laredo,27.506407,-99.5075455,America/Chicago,-5
United States,Akron,41.0814447,-81.5190048,America/New_York,-4
United States,Orlando,28.5383355,-81.3792343,America/New_York,-4
United States,Durham,35.9940329,-78.8986206,America/New_York,-4
United States,North Glendale,34.1605626,-118.2645187,America/Los_Angeles,-7
United States,Scottsdale,33.5092103,-111.8990326,America/Phoenix,-7
Andorra,Andorra la Vella,42.5051514,1.5150619,Europe/Andorra,1
Andorra,les Escaldes,42.507287,1.5341377,Europe/Andorra,1
Andorra,Encamp,42.5333333,1.5833333,Europe/Andorra,1
Andorra,Sant Julia de Loria,42.4637237,1.4912868,Europe/Andorra,1
Andorra,la Massana,42.5449867,1.5148258,Europe/Andorra,1
Andorra,Canillo,42.5666667,1.6,Europe/Andorra,1
Andorra,Pas de la Casa,42.5427734,1.7336082,Europe/Paris,1
Angola,Luanda,-8.8383333,13.2344446,Africa/Luanda,1
Angola,Huambo,-12.7761111,15.7391663,Africa/Luanda,1
Angola,Lobito,-12.3480556,13.5455561,Africa/Luanda,1
Angola,Benguela,-12.5783333,13.4072218,Africa/Luanda,1
Angola,Kuito,-12.3833333,16.9333324,Africa/Luanda,1
Angola,Lubango,-14.9166667,13.5,Africa/Luanda,1
Angola,Malanje,-9.5447222,16.3452778,Africa/Luanda,1
Angola,Namibe,-15.1961111,12.1522226,Africa/Luanda,1
Angola,Soyo,-6.1333333,12.3666668,Africa/Luanda,1
Angola,Cabinda,-5.55,12.1999998,Africa/Luanda,1
Angola,Uige,-7.6166667,15.0500002,Africa/Luanda,1
Angola,Saurimo,-9.65,20.3999996,Africa/Luanda,1
Angola,Sumbe,-11.2,13.833333,Africa/Luanda,1
Angola,Caluquembe,-13.7833333,14.6833334,Africa/Luanda,1
Angola,Caxito,-8.58,13.6641665,Africa/Luanda,1
Angola,Longonjo,-12.9066667,15.2533331,Africa/Luanda,1
Angola,Caala,-12.8525,15.5605555,Africa/Luanda,1
Angola,Luena,-11.7833333,19.916666,Africa/Luanda,1
Angola,Lucapa,-8.4166667,20.75,Africa/Luanda,1
Angola,Camacupa,-12.0166667,17.4833336,Africa/Luanda,1
Angola,Catabola,-12.15,17.2833328,Africa/Luanda,1
